mean_duration
46.25
46.28571429
46.28571429
46.42857143
46.75
46.75
46.85714286
47
47.14285714
47.5
48.33333333
48.4
48.5
48.5
48.71428571
48.8
49
49
49.25
49.5
49.66666667
50
50
50.28571429
50.5
50.5
51
51
51
51
51.5
51.6
52
52.75
53
53.25
53.42857143
53.75
54
54.5
54.5
54.66666667
54.75
54.75
55.33333333
55.4
55.85714286
56
56.36363636
56.5
56.5
57
57
57.25
57.25
57.25
57.25
57.28571429
57.5
57.5
57.5
57.71428571
58
58.25
58.28571429
58.5
58.57142857
58.9
59
59.4
59.85714286
60.4
60.5
60.5
60.5
60.75
61
61
61.14285714
61.2
61.5
61.5
61.71428571
61.75
62.5
62.71428571
62.76923077
63
63.2
63.33333333
63.5
63.5
63.75
63.75
64
64.25
64.28571429
64.5
64.66666667
64.75
65.14285714
65.5
65.57142857
66.5
66.5
66.66666667
67
67
67
67
67.25
67.5
67.5
67.6
67.75
68
68.25
68.75
69
69
69
69.5
69.5
69.5
69.75
69.75
70
70.25
70.5
70.5
71
71
72
72
72.5
72.6
73
73.63636364
74.25
75
75.66666667
75.75
75.75
76
76
76.25
76.33333333
76.33333333
77
77.5
78
78
78.2
78.25
78.75
79
80
80.57142857
80.66666667
80.75
81.5
83
83
83
84
84.66666667
85
85.25
85.5
86.6
87
87.75
88
88.5
88.66666667
90.3125
91.75
92.75
93
93.25
94
94.5
95.25
95.5
96
96
96.57142857
97.8
98
98.84615385
99
99
99.25
99.5
100
101.25
102.5
102.6666667
102.75
103
103.8571429
104
104
105.5
106
106
106
107
109
109.1428571
110
110.25
110.3333333
110.6666667
111
113.75
115.5
117.3333333
117.5
118
119
120.25
121
121
121.5
122
122
122.6666667
123.9
125
126.5
126.6666667
128.5
129.5
131.5
131.625
133.5
136
136.75
137.5714286
138.5
138.5
138.6666667
139.25
140.5
141.5
142.25
143.4
143.6666667
144.5
149.2857143
149.3333333
150
152.4285714
153
154.4285714
156.5
160.4210526
160.7142857
161
161
161.5
163
164.2857143
165
165.5
168.6666667
168.6666667
170.4285714
171
171
173
173.5
173.5714286
173.6666667
175.1428571
175.5
176.4285714
176.5
176.7777778
178
178.6666667
179.5714286
181
184
187.375
189
189.1
189.5
190
191.2857143
192.1428571
192.2307692
193.125
195.1
195.2
195.5
197.6
198
198.5
199.5
204.5714286
207.25
208.7142857
209.2857143
209.75
210.7
212.8571429
214.375
214.4285714
215.2
216.4285714
216.6
216.8333333
218
218.4285714
220.5
224.25
224.5
225
226.25
226.6923077
227
229.2
232.4
233.25
236.75
238.1428571
238.4
238.4285714
239
239.5
243
243.25
244.75
246.5
247.1428571
248.5
248.5
248.75
250
250.7272727
251.75
251.8
252
252.4285714
252.5
252.75
253.25
254.5
255.75
256.5
257.6666667
258
258.25
259.25
260
263
265.25
267.75
269.5
269.6
272
273.5
277
278
278.25
279.75
280
281.1428571
284.75
287.5
288.5
288.75
290.3
291.5
292.25
292.9
294.4
294.7
295.25
299.5
299.75
301
302
302.75
303.5
304.7142857
306.75
308
309
310.7142857
311.3333333
312
316.1
316.6666667
316.75
319.5
319.6666667
320.75
323.6666667
324
324.8571429
327.4285714
336.9230769
338.6666667
340.75
343.3
346
348.5
353
353.75
358.75
358.75
366.25
366.5
367.1428571
373.6666667
375
375.25
378.6666667
379.3333333
379.6666667
380.25
385.6666667
388.75
389.2941176
389.5
391.4
391.8571429
396
407
409.6666667
410.1428571
410.2857143
412.2857143
416.3
417
420.3333333
430.1428571
435.6666667
441.5714286
443.3333333
443.6666667
445
445.6666667
450.5
450.6666667
452
452.75
453
453.5
456.2
457
459.75
460.5
462.3333333
462.5
462.5
463.25
464
464
464.25
465.75
467
467.25
469.1428571
471.5714286
472
472.1428571
473.25
473.3
473.5
476
476.5
476.8
482.5
482.5
483.4285714
483.75
487.9
488.5
488.6666667
490.75
491.4285714
492.25
496.1428571
497.5
503
503.8571429
505.8571429
506.625
511
513
514.1428571
514.5
515.5
516.5
519.25
520
523
523
523.7272727
530
535.4
544.75
546.3333333
547.5
548.2857143
549
552.5
552.5
554
561.875
570
572.5
575.6666667
576.6666667
582
583.625
585
585.8
587.5
589
591.5
597
600.8571429
601.7142857
602.8571429
611.5
612
613.4166667
613.6666667
616
616.4285714
617.4
621.2857143
622.5
623
623.3333333
627.4
633
633.25
638.75
646.25
646.75
651.0769231
661
661.5
662.6363636
664.2857143
664.5
666
669
672
674.5
674.7142857
676.7142857
677
678.5
679.25
679.5
680.25
680.25
680.875
685
685.6666667
686.5
690
690.3636364
690.5
691
695.5
696.5
698
698
699.75
702
704.75
705
707.5
708.25
709
711.5714286
720.25
726
727.8333333
728
731
736
738
738.5
740
740
743.3333333
744.6666667
744.75
751.5
755
755.9
756
756.2727273
759.5
764.5
765
768.5
769.25
770
773.5
778
780.5
787
789.25
789.25
791
791.5
795.3333333
798.5714286
807
814.2
820.5714286
822
826.2
854
872
885.2857143
891.25
897
900
900.25
902
903
906.5
927
942.5
950.3333333
957.5
981.6428571
993
994
994.3333333
1005.75
1006.75
1009.5
1011.5
1013
1013.75
1015
1016
1017
1018.25
1019.25
1019.5
1024.5
1028.714286
1041
1042.5
1044.75
1049.333333
1049.4
1055
1068.25
1101
1109.5
1111.666667
1121.75
1138
1156
1157.5
1165.5
1171.25
1177.5
1186
1188.285714
1197.428571
1217.666667
1219.142857
1231.166667
1234.5
1266
1285.5
1289.5
1291.666667
1292.5
1300
1307
1307
1308
1309.625
1324.428571
1327.5
1331
1341
1352
1356
1356.5
1363
1374.5
1389.666667
1396.666667
1409.666667
1420
1421.714286
1422
1423
1457.5
1467.375
1472.666667
1473.857143
1483.5
1492.916667
1500.5
1503
1504
1504.5
1506.333333
1513
1518.75
1522
1536.5
1540.5
1548.666667
1556.636364
1602
1691.428571
1694.142857
1698.428571
1729.285714
1740
1743.5
1748.285714
1802.411765
1870.571429
1878
1900.25
1901.428571
1905.666667
1922
1922
1930.666667
1938.25
1949.5
1971.666667
1978
1981.75
1984.5
2007.333333
2028.75
2030.5
2041.25
2057.5
2063.5
2066.5
2066.5
2094.5
2110.5
2112.5
2142.25
2153
2155.75
2160.5
2172
2172.5
2173.5
2187.25
2196.25
2234.5
2236.388889
2257.5
2316.5
2318
2343.571429
2376.2
2384
2394.75
2403
2569.571429
2578.6
2677.428571
2734
2742
2779.5
2794.5
2807
2807.333333
2807.5
2826
2828.666667
2846.666667
2848.5
2865
2872.25
2916.666667
2938.5
2942.5
2946.5
2949.5
2953.5
2971
2994.5
3015.25
3021.5
3068.5
3071.5
3095.666667
3115
3340
3419
3507.857143
3523
3527.5
3527.5
3532.5
3534.5
3535
3535.5
3537.5
3620.571429
3708.75
3809.5
3834
4050
4336
4365.333333
4545.5
4726.25
4783.5
4809
4836.25
4890
5070.5
5098.75
5108.75
5166
5195
5447.25
5733.5
5758
5810.5
5814
5832
6081.5
6278.333333
6287.333333
6595.4
6703
6704.333333
7387
8621.3
13859.66667
15552.33333
23573
44343.5
